Account Description,Product,Size,Size Numeric,Strength,WHO ATC 5 Code,Volume,Value,Year Month (after 2000),Year (after 2000),Month,Region_Færøerne,Region_Hovedstaden,Region_Midtjylland,Region_Nordjylland,Region_Sjælland,Region_Syddanmark
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,64.0,491802.88,1603.0,16.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,15.0,62838.15,1603.0,16.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,486.0,1186326.0,1603.0,16.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,74.0,568647.08,1604.0,16.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,12.0,50270.52,1604.0,16.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,468.0,1142388.0,1604.0,16.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,78.0,593045.13,1605.0,16.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,528.0,1288848.0,1605.0,16.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,61.0,457030.91,1606.0,16.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,25.0,102112.25,1606.0,16.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,600.0,1464600.0,1606.0,16.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,8.0,32675.84,1607.0,16.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,504.0,1230264.0,1607.0,16.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,36.0,269723.16,1608.0,16.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,23.0,93943.04,1608.0,16.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,612.0,1493892.0,1608.0,16.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,33.0,247246.23,1609.0,16.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,612.0,1493892.0,1609.0,16.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,40.0,299692.4,1610.0,16.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,11.0,44929.28,1610.0,16.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,492.0,1200972.0,1610.0,16.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,147.0,1101369.57,1611.0,16.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,6.0,24506.88,1611.0,16.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,1308.0,3192828.0,1611.0,16.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,38.0,284707.78,1612.0,16.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,1200.0,2929200.0,1612.0,16.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,5.0,20422.4,1701.0,17.0,1.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,24.0,98027.52,1702.0,17.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,59.0,442046.29,1703.0,17.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,4.0,15929.48,1703.0,17.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,396.0,966636.0,1703.0,17.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,3.0,75283.08,1703.0,17.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,15.0,110698.86,1704.0,17.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,12.0,47788.44,1704.0,17.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,660.0,1611060.0,1704.0,17.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,3.0,73401.0,1704.0,17.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,4.0,100377.44,1704.0,17.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,51.0,372555.0,1705.0,17.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,5.0,19911.85,1705.0,17.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,468.0,1142388.0,1705.0,17.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,16.0,401509.76,1705.0,17.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,41.0,299505.0,1706.0,17.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,12.0,47788.44,1706.0,17.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,480.0,1171680.0,1706.0,17.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,3.0,73401.0,1706.0,17.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,5.0,125471.8,1706.0,17.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,38.0,277590.0,1707.0,17.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,660.0,1611060.0,1707.0,17.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,4.0,97868.0,1707.0,17.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,3.0,75283.08,1707.0,17.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,45.0,328725.0,1708.0,17.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,588.0,1435308.0,1708.0,17.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,6.0,146802.0,1708.0,17.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,2.0,50188.72,1708.0,17.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,52.0,379860.0,1709.0,17.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,468.0,1142388.0,1709.0,17.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,3.0,73401.0,1709.0,17.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,7.0,175660.52,1709.0,17.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,36.0,262980.0,1710.0,17.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,865.0,3185673.9,1710.0,17.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,8.0,195736.0,1710.0,17.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,150.0,1095750.0,1711.0,17.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,546.0,2010841.56,1711.0,17.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,5.0,122335.0,1711.0,17.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,41.0,299505.0,1712.0,17.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,570.0,2099230.2,1712.0,17.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,25.0,611675.0,1712.0,17.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,10.0,250943.6,1712.0,17.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,574.0,2113961.64,1801.0,18.0,1.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,3.0,7323.0,1801.0,18.0,1.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,1.0,7305.0,1802.0,18.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,540.0,1988744.4,1802.0,18.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1802.0,18.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,1.0,7305.0,1803.0,18.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,513.0,1889307.18,1803.0,18.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1803.0,18.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,6.0,43830.0,1804.0,18.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,550.0,2025573.0,1804.0,18.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,45.0,328725.0,1805.0,18.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,612.0,2253910.32,1805.0,18.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,3.0,11648.4,1805.0,18.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,8.0,19528.0,1805.0,18.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,5.0,119276.65,1805.0,18.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,36.0,262980.0,1806.0,18.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,630.0,2320201.8,1806.0,18.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,3.0,11648.4,1806.0,18.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,9.0,214697.97,1806.0,18.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,22.0,160710.0,1807.0,18.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,640.0,2357030.4,1807.0,18.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,5.0,119276.65,1807.0,18.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,3.0,75283.08,1807.0,18.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,46.0,336030.0,1808.0,18.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,550.0,2025573.0,1808.0,18.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,3.0,11648.4,1808.0,18.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,10.0,238553.3,1808.0,18.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,29.0,211845.0,1809.0,18.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,500.0,1841430.0,1809.0,18.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1809.0,18.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,2.0,47710.66,1809.0,18.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,2.0,50188.72,1809.0,18.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,53.0,387165.0,1810.0,18.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,720.0,2651659.2,1810.0,18.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,3.0,11648.4,1810.0,18.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,13.0,310119.29,1810.0,18.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,11.0,276037.96,1810.0,18.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,138.0,1008090.0,1811.0,18.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,560.0,2062401.6,1811.0,18.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1811.0,18.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,21.0,500961.93,1811.0,18.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,27.0,197235.0,1812.0,18.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,710.0,2614830.6,1812.0,18.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,2.0,7765.6,1812.0,18.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,12.0,286263.96,1812.0,18.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,18.0,451698.48,1812.0,18.0,12.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,4.0,29220.0,1901.0,19.0,1.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,660.0,2430687.6,1901.0,19.0,1.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1901.0,19.0,1.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,4.0,29220.0,1902.0,19.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,740.0,2675598.6,1902.0,19.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,3.0,11648.4,1902.0,19.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1902.0,19.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,4.0,93035.8,1902.0,19.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,3.0,75283.08,1902.0,19.0,2.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,62.0,452910.0,1903.0,19.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Inflectra,1 stk.,1.0,100.0,L04AB02,520.0,1867210.8,1903.0,19.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,10.0,232589.5,1903.0,19.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,2.0,50188.72,1903.0,19.0,3.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,3.0,11357.22,1904.0,19.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1904.0,19.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,11.0,255848.45,1904.0,19.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,6.0,150566.16,1904.0,19.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,1 stk.,1.0,100.0,L04AB02,500.0,1841500.0,1904.0,19.0,4.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,2.0,14610.0,1905.0,19.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,3.0,11357.22,1905.0,19.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,20.0,465179.0,1905.0,19.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,2.0,50188.72,1905.0,19.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,1 stk.,1.0,100.0,L04AB02,780.0,2872740.0,1905.0,19.0,5.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,4.0,29220.0,1906.0,19.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,13.0,302366.35,1906.0,19.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,1 stk.,1.0,100.0,L04AB02,500.0,1841500.0,1906.0,19.0,6.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,55.0,401775.0,1907.0,19.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1907.0,19.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,10.0,232589.5,1907.0,19.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,1 stk.,1.0,100.0,L04AB02,625.0,2301875.0,1907.0,19.0,7.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,4.0,29220.0,1908.0,19.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,13.0,302366.35,1908.0,19.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,3.0,75283.08,1908.0,19.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,1 stk.,1.0,100.0,L04AB02,700.0,2578100.0,1908.0,19.0,8.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,22.0,160710.0,1909.0,19.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,3.0,11357.22,1909.0,19.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1909.0,19.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,12.0,279107.4,1909.0,19.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,10.0,250943.6,1909.0,19.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,1 stk.,1.0,100.0,L04AB02,573.0,2110359.0,1909.0,19.0,9.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,31.0,226455.0,1910.0,19.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remicade,1 htgl.,1.0,100.0,L04AB02,6.0,22714.44,1910.0,19.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Remsima,1 stk.,1.0,100.0,L04AB02,4.0,9764.0,1910.0,19.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,10.0,232589.5,1910.0,19.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,9.0,225849.24,1910.0,19.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,1 stk.,1.0,100.0,L04AB02,779.0,2869057.0,1910.0,19.0,10.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,22.0,160710.0,1911.0,19.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1  eng. spr. a 1 ml,1.0,90.0,L04AC05,32.0,744286.4,1911.0,19.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Stelara,1 stk.,1.0,130.0,L04AC05,3.0,75283.08,1911.0,19.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,1 stk.,1.0,100.0,L04AB02,100.0,368300.0,1911.0,19.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Zessly,3 stk.,3.0,100.0,L04AB02,200.0,2209800.0,1911.0,19.0,11.0,False,False,False,False,False,True
4378 Esbjerg Centralsygehus. apoteket,Cimzia,2 stk.,2.0,200.0,L04AB05,127.0,927735.0,1912.0,19.0,12.0,False,False,False,False,False,True
